date,Åland Islands,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Plurinational State of Bolivia,"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Democratic Republic of the Congo,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (the) [Malvinas],Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Islamic Republic of Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Republic of Korea,Kuwait,Kyrgyzstan,Lao People's Democratic Republic (the),Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Republic of North Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Federated States of Micronesia,Republic of Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,"Palestine, State of",Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Réunion,Romania,Russian Federation,Rwanda,Saint Barthélemy,"Saint Helena, Ascension and Tristan da Cunha",Saint Kitts and Nevis,Saint Lucia,French part Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Dutch part Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syrian Arab Republic,Province of China Taiwan,Tajikistan,"Tanzania, United Republic of",Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United States of America,Uruguay,Uzbekistan,Vanuatu,Bolivarian Republic of Venezuela,Viet Nam,British Virgin Islands,Virgin Islands (U.S.),Western Sahara,Yemen,Zambia,Zimbabwe
2020-10-28 23:00:00,4.0,6,11,9,6,5,0,11,5,11,10,4,3,10,13,7,8,10,6,3,7,13,11,5,6,3,2,4,5,6,3,7,6,2,7,11,4,8,10,8,3,6,3,20,11,15,0,7,14,3,3,10,6,4,4,8,5,6,5,11,5,9,0,5,0,4,0,2,6,3,2,5,6,12,6,7,2,9,4,2,4,,2,22,7,2,15,15,7,3,5,5,3,9,9,13,6,23,6,7,7,3,7,12,3,7,9,7,,21,8,13,10,5,6,22,9,27,0,3,2,3,3,2,13,4,1,11,3,0,3,3,2,27,6,16,7,7,3,5,8,6,6,0,12,4,6,3,7,25,15,17,5,5,13,12,7,4,9,3,6,17,4,2,6.0,6,0,5,8,2,0,13,5,5,2,0,3,2,7,0,7,13,3,0,6,4,13,3,3,5,13,6,4,3,7,31,13,0,4,3,27,6,16,7,8,16,6,10,5,7,3,9,11,5,11,6,5,28,4,16,9,2,15,7,32,8,26,8,2
2020-10-29 00:00:00,0.0,5,13,7,2,5,9,12,6,7,10,3,3,13,11,5,7,6,7,3,8,18,8,3,5,3,4,3,5,2,4,9,0,4,8,13,5,7,0,5,5,5,4,0,9,14,5,7,11,4,3,7,5,4,3,4,5,7,5,12,6,0,0,3,3,4,6,9,5,4,2,2,4,13,10,6,2,11,0,3,5,,5,28,8,1,14,21,8,3,6,5,2,12,7,14,6,20,6,9,8,3,7,12,5,7,9,7,,19,8,12,16,6,5,18,8,26,0,5,2,3,5,8,13,4,10,12,3,3,3,10,1,0,6,0,12,8,4,0,9,5,5,0,10,4,8,3,9,34,18,17,5,4,10,0,8,5,9,4,6,15,4,2,6.0,5,1,5,8,5,4,15,6,5,10,3,5,9,0,0,8,13,3,0,11,4,7,3,4,8,3,7,2,2,6,24,14,0,4,3,31,5,5,7,8,8,15,16,5,11,3,31,5,6,11,5,6,29,5,18,5,3,16,17,32,12,24,7,5
2020-10-29 01:00:00,0.0,11,12,2,4,5,0,6,7,11,16,4,3,7,12,4,7,10,6,3,11,22,9,5,6,17,4,2,5,5,4,11,6,4,6,12,5,8,0,8,4,5,4,0,14,14,12,8,13,4,3,5,6,4,3,13,1,5,5,11,7,0,0,4,8,4,0,5,7,4,2,4,5,16,7,6,2,12,0,2,6,,3,15,8,4,16,58,6,3,7,4,2,11,7,14,6,22,5,8,8,3,6,10,14,4,5,6,,18,8,7,18,2,4,12,9,20,0,4,3,3,3,9,12,4,6,10,1,6,3,7,1,0,6,0,10,6,5,6,10,0,5,0,10,6,4,3,9,25,20,21,6,5,9,3,8,4,9,4,7,14,5,3,5.0,4,0,5,6,2,5,12,6,5,8,0,6,4,0,0,7,15,3,0,4,3,8,2,2,9,7,8,4,3,7,21,15,0,4,3,20,5,12,9,9,24,13,5,6,10,3,18,0,6,10,5,6,30,4,11,0,3,15,9,20,9,20,8,3
2020-10-29 02:00:00,0.0,9,13,6,6,10,0,11,6,11,7,4,2,4,12,7,7,6,4,2,7,26,12,1,6,10,4,1,6,4,3,10,8,2,8,11,5,11,5,8,4,3,3,6,6,8,0,7,16,4,4,6,7,3,4,8,5,7,5,9,5,0,0,3,0,4,0,7,4,3,2,6,9,12,12,6,2,12,0,3,0,,3,22,8,7,18,0,5,3,7,4,2,8,8,13,6,23,5,4,7,3,6,11,8,6,6,4,,18,8,11,18,4,5,7,8,28,21,2,4,2,3,5,9,4,7,14,2,2,3,9,2,0,7,0,6,6,7,0,11,4,5,0,10,5,9,3,7,31,19,14,5,4,8,7,6,4,8,4,7,14,4,2,6.0,4,1,3,6,3,0,11,6,4,6,0,5,13,0,0,8,16,4,0,5,3,17,3,1,4,6,8,5,3,6,22,7,0,4,3,27,4,10,5,9,8,25,5,8,9,3,17,6,5,7,7,8,32,4,14,4,3,16,0,19,29,8,4,3
2020-10-29 03:00:00,0.0,6,12,2,0,9,0,2,7,4,13,4,2,5,12,3,7,7,2,2,8,11,5,2,6,8,3,3,6,5,1,6,8,7,7,10,6,15,8,7,4,4,4,4,4,20,0,7,14,2,3,9,3,2,3,10,2,8,5,11,6,11,0,2,6,4,0,0,7,3,2,6,7,13,7,3,2,10,0,2,0,,3,19,8,5,16,0,5,3,6,3,1,12,9,13,6,23,6,0,6,3,7,10,8,7,7,4,,19,12,10,13,2,4,11,14,31,15,1,1,3,1,6,22,4,2,6,1,0,5,7,2,0,6,8,8,8,2,0,9,5,7,0,12,4,2,3,7,22,16,28,6,4,7,0,4,4,11,5,6,13,3,3,6.0,5,1,2,5,3,0,12,0,3,8,0,5,0,0,0,8,19,2,0,3,3,18,2,2,4,8,7,4,3,6,22,7,0,4,3,17,4,12,6,9,19,10,0,7,4,3,14,3,3,7,7,9,32,5,13,5,3,15,25,54,12,12,4,4
2020-10-29 04:00:00,0.0,2,10,4,0,9,0,12,8,5,12,3,2,5,17,4,6,12,3,2,9,6,0,2,7,27,2,2,6,7,2,3,5,6,5,6,6,12,2,6,5,3,4,3,5,13,28,7,12,1,3,14,2,1,2,7,3,7,5,11,5,0,0,2,4,3,0,11,7,2,1,6,7,4,9,5,2,8,10,2,6,,4,21,8,4,26,0,4,3,7,3,1,4,9,13,5,20,4,0,6,2,6,10,0,6,8,4,,17,11,14,15,3,4,6,10,17,0,1,2,2,1,2,7,4,3,6,1,5,6,15,2,0,7,8,4,7,0,0,9,4,5,0,13,4,4,3,6,13,11,49,5,5,7,4,4,4,15,4,8,13,2,2,5.0,5,1,2,5,4,0,11,12,4,0,0,0,6,0,0,7,20,2,0,3,3,0,1,1,10,6,6,2,3,6,19,6,0,3,2,21,4,12,6,9,35,5,0,8,4,2,21,0,4,6,6,9,31,6,14,3,3,17,10,0,0,14,5,5
2020-10-29 05:00:00,1.0,3,12,2,8,6,0,9,9,6,9,3,2,4,13,5,6,5,3,2,6,6,12,4,6,0,2,3,8,6,1,5,6,0,8,7,6,9,5,8,5,4,4,2,7,4,0,7,8,1,3,6,3,2,3,4,10,7,5,10,6,15,0,3,3,4,0,0,4,2,1,0,9,8,23,4,2,7,6,1,8,,0,17,9,3,9,0,3,3,9,4,2,7,9,13,5,22,5,0,5,2,6,10,3,8,8,4,,18,10,12,17,2,5,4,6,20,6,2,2,3,2,3,10,4,6,12,2,0,1,10,2,0,6,9,4,8,4,0,8,5,5,0,9,3,3,5,6,5,9,26,4,5,7,0,4,4,7,5,9,13,3,2,4.0,4,1,2,6,3,0,8,0,2,0,0,7,3,2,0,5,13,2,0,7,3,0,1,1,10,5,6,2,2,7,22,11,0,4,3,21,4,8,5,8,18,8,0,8,6,2,16,8,4,6,6,8,29,6,16,5,3,21,13,24,0,9,4,3
2020-10-29 06:00:00,2.0,4,11,5,1,4,0,14,8,6,0,3,1,4,6,6,6,9,4,2,9,8,6,3,5,0,2,2,6,6,2,3,5,9,7,7,5,20,3,10,3,3,4,0,5,7,0,7,9,1,2,0,3,2,3,5,8,8,5,9,4,7,0,3,5,4,0,9,8,2,1,0,10,6,5,6,2,8,4,1,0,,4,25,6,2,9,13,7,4,6,3,2,4,8,12,4,22,4,8,4,2,8,10,3,6,7,4,,17,9,15,15,2,4,7,9,30,2,2,2,3,2,3,7,4,5,15,1,3,2,4,2,3,6,12,4,8,4,0,7,5,6,0,10,3,4,4,5,12,10,26,4,4,6,4,4,4,9,6,9,13,3,2,5.0,4,1,2,6,3,38,8,0,3,0,0,0,4,2,0,4,9,2,3,8,3,0,1,2,10,5,5,6,2,6,20,8,0,3,2,17,4,14,6,8,32,7,6,7,7,2,18,13,4,6,5,4,25,6,15,4,3,21,54,16,0,13,4,4
2020-10-29 07:00:00,1.0,3,10,13,4,5,0,0,7,7,9,4,1,5,10,4,6,3,4,2,0,7,0,2,4,0,2,3,5,5,2,3,4,3,8,7,4,5,1,9,4,3,4,2,6,11,6,8,8,2,2,12,3,2,4,7,0,9,5,10,6,13,12,3,5,4,0,6,5,2,1,0,12,5,19,5,2,8,1,1,39,,0,15,10,2,12,18,12,5,7,3,2,6,8,12,4,20,4,6,4,2,5,9,5,5,7,4,,18,8,15,17,3,4,8,10,27,2,2,1,2,2,3,9,3,5,7,2,0,6,4,2,1,5,10,6,7,3,0,7,5,5,0,10,3,3,4,2,5,10,4,6,5,6,0,3,4,13,6,8,13,2,2,4.0,4,1,2,6,3,0,9,8,0,0,0,0,4,1,0,5,11,2,0,7,2,11,2,2,3,7,4,3,1,7,24,0,0,3,2,17,4,10,6,8,32,6,0,6,4,2,14,17,5,7,5,4,24,4,14,3,3,19,21,62,55,12,5,4
2020-10-29 08:00:00,3.0,3,12,9,1,4,0,13,5,8,0,4,1,6,8,3,6,4,4,2,13,7,7,2,5,29,2,2,4,5,2,4,8,0,8,6,3,0,0,8,3,3,4,7,6,9,0,4,6,2,2,5,3,2,4,2,0,8,6,10,8,13,12,3,3,4,0,9,5,2,1,0,5,7,6,6,1,7,4,1,0,,2,20,7,3,13,4,5,5,10,3,1,7,8,13,4,19,3,5,4,2,8,9,4,4,8,4,,18,7,13,13,2,4,7,7,21,7,2,1,2,1,4,11,4,4,4,1,0,1,4,3,0,6,10,6,6,3,0,6,5,5,0,10,2,3,4,9,16,10,13,7,5,6,5,3,3,12,3,7,12,2,2,5.0,4,1,2,6,3,0,7,0,9,0,0,8,0,1,3,5,5,2,3,7,2,0,2,2,7,8,4,6,1,7,20,12,0,3,2,22,4,12,7,8,16,5,6,7,5,2,31,0,5,7,6,4,25,4,14,5,2,17,0,37,9,12,4,4
2020-10-29 09:00:00,1.0,4,11,6,0,4,0,15,4,6,4,4,1,4,13,4,6,7,3,2,12,4,5,2,2,0,1,3,4,3,2,4,7,1,3,7,6,5,4,6,2,3,3,0,6,5,0,6,8,2,4,11,2,2,3,6,4,6,5,10,1,4,0,3,5,3,0,6,7,2,1,3,5,4,5,5,1,8,1,1,3,,2,17,7,2,14,10,5,4,6,3,1,6,8,11,4,19,3,4,4,1,7,9,3,4,7,4,,17,8,15,20,2,4,9,5,21,6,1,1,3,2,3,4,4,3,5,2,0,2,9,2,3,5,0,6,6,3,0,7,5,5,0,12,2,8,5,7,20,10,19,6,5,7,9,4,3,11,2,5,12,2,1,5.0,4,2,2,6,3,0,8,5,4,8,0,0,2,2,0,5,8,2,3,6,2,12,1,2,8,7,4,4,1,7,20,9,18,2,2,19,3,12,6,7,20,5,0,6,4,2,20,0,4,7,5,3,26,4,14,6,2,10,0,0,11,13,4,5
2020-10-29 10:00:00,2.0,3,12,0,2,5,0,6,4,6,11,5,1,4,11,5,7,10,4,2,18,8,6,3,4,7,2,3,4,5,2,2,6,2,5,6,4,7,3,3,3,3,3,0,7,10,0,6,7,2,5,4,2,2,3,7,0,7,4,9,4,5,0,3,4,4,0,9,7,2,1,3,4,5,9,6,1,7,3,1,4,,4,21,8,2,10,3,5,3,5,3,2,5,8,11,4,22,3,3,4,1,6,9,2,4,7,4,,18,9,15,12,2,4,4,8,21,6,2,1,2,2,2,6,4,3,4,2,3,2,6,2,3,6,6,7,6,3,0,7,3,5,0,11,2,7,5,6,5,10,18,5,6,7,8,5,3,9,3,6,12,2,1,4.0,4,1,3,6,2,0,8,0,4,4,0,1,3,1,1,5,8,2,6,9,3,9,2,2,4,8,4,5,1,8,24,10,11,2,2,22,3,10,5,7,14,4,8,5,5,2,25,0,4,7,5,3,23,3,14,6,2,11,0,35,8,14,5,5
2020-10-29 11:00:00,1.0,4,12,5,2,5,0,9,4,8,7,5,1,4,12,3,6,7,3,2,5,10,8,4,5,0,2,3,4,6,2,3,5,2,3,7,4,5,1,5,3,3,2,3,5,10,0,5,8,2,4,5,2,2,4,6,3,6,5,9,5,10,0,2,8,4,0,5,5,2,1,1,7,7,8,6,1,7,3,1,4,,2,19,9,2,13,9,5,3,6,4,2,4,8,11,4,21,3,3,4,2,8,9,4,5,7,4,,18,8,15,17,2,4,8,9,23,3,2,1,2,2,2,13,4,4,7,1,0,2,4,2,0,5,21,5,6,4,0,8,4,5,0,12,2,6,4,9,17,10,26,6,4,7,7,5,3,13,3,7,13,2,1,5.0,4,2,3,6,4,0,8,4,2,6,2,3,4,0,1,4,10,2,3,6,3,9,2,2,2,6,4,7,1,8,22,9,6,2,2,23,4,7,6,7,9,7,10,4,5,2,25,3,5,8,5,3,25,3,13,5,2,10,8,34,3,18,4,4
2020-10-29 12:00:00,3.0,4,13,15,2,5,0,7,4,8,8,5,1,5,10,5,6,8,3,2,5,9,9,2,5,6,2,3,4,4,2,2,6,2,7,8,4,7,3,5,3,3,3,0,7,10,0,5,9,2,4,3,3,2,3,8,2,7,4,10,6,7,0,3,10,4,0,8,4,2,1,4,0,8,5,5,1,7,3,1,3,,6,24,9,2,18,9,6,4,6,4,2,5,9,12,4,21,3,4,5,2,7,11,3,5,8,4,,20,8,14,22,2,4,8,10,21,5,2,2,2,2,3,9,4,4,5,1,5,2,7,2,3,5,0,6,7,3,0,8,4,5,0,12,2,14,4,4,8,11,13,6,5,6,0,4,4,7,3,6,13,2,1,4.0,4,1,3,6,4,4,9,4,3,4,0,1,0,4,2,4,7,2,0,8,3,8,2,2,13,6,4,7,1,7,26,9,0,2,2,19,3,10,7,8,28,4,0,5,5,2,15,6,5,8,5,3,28,4,13,14,2,16,3,26,8,19,5,4
2020-10-29 13:00:00,1.0,3,11,25,1,4,9,6,4,6,8,5,1,6,10,5,6,7,3,2,8,9,8,3,5,8,2,2,4,4,2,3,6,4,8,8,4,10,4,8,3,3,3,0,8,9,0,7,8,2,3,6,2,2,3,6,2,7,4,9,7,6,0,3,3,4,0,4,9,2,1,4,0,8,10,5,1,8,4,1,4,,3,19,8,1,18,3,6,4,7,4,2,4,8,12,4,22,3,5,5,2,5,11,4,6,8,4,,21,8,13,12,2,4,7,10,23,3,2,1,3,2,2,12,4,2,5,2,0,1,7,2,2,6,0,5,6,3,7,8,4,5,0,11,2,0,4,8,15,11,18,4,5,7,4,6,4,8,3,6,14,3,2,5.0,4,1,3,6,2,3,8,3,5,2,2,4,0,1,0,5,7,2,0,7,3,8,2,2,13,6,4,4,1,8,21,5,15,2,2,24,4,10,8,8,23,8,0,4,5,2,22,9,6,8,5,3,30,4,15,0,1,18,17,34,5,21,4,3
2020-10-29 14:00:00,3.0,3,13,0,4,5,0,10,5,7,10,6,1,5,15,4,6,5,3,2,7,6,8,3,5,9,2,2,5,5,2,3,8,1,8,9,4,7,6,12,3,4,3,0,5,7,0,6,9,2,3,5,3,3,2,9,2,7,4,8,6,8,0,2,7,4,0,9,6,2,1,1,0,4,9,5,1,8,3,1,2,,2,14,8,1,13,0,6,4,8,4,2,4,8,14,4,17,3,3,5,2,5,11,3,5,8,4,,21,6,12,17,2,5,7,14,22,3,2,1,2,2,4,12,5,4,8,1,0,2,6,2,4,6,0,5,7,4,0,8,6,6,0,11,2,0,5,7,22,11,39,4,5,7,5,5,3,11,3,6,15,2,1,5.0,3,2,3,6,4,0,10,3,6,7,2,4,0,2,4,5,7,3,0,4,3,10,2,2,8,4,5,6,2,8,25,10,0,2,2,23,4,9,6,8,36,8,0,5,5,3,18,12,4,7,5,3,30,5,15,12,2,20,17,31,12,17,5,4
2020-10-29 15:00:00,2.0,4,14,11,2,6,0,8,5,10,9,6,1,6,9,6,7,8,4,2,7,10,7,7,6,5,2,3,4,4,2,5,4,2,9,7,4,9,2,5,3,4,3,10,6,6,0,6,9,2,3,3,3,2,2,6,1,7,4,9,6,5,0,3,2,3,0,3,5,2,1,1,12,6,6,5,1,8,3,1,7,,1,14,8,2,13,10,5,4,7,4,2,4,29,16,5,19,3,5,5,2,6,11,3,5,8,4,,21,9,16,14,3,4,13,11,26,3,2,1,3,2,2,14,5,6,12,2,0,1,11,2,3,6,0,6,8,2,0,8,4,6,0,10,2,0,5,6,21,10,25,4,6,7,7,4,3,12,3,6,16,3,1,5.0,4,1,3,6,4,0,9,1,3,3,4,4,0,0,0,5,11,3,0,13,3,4,2,2,0,7,5,8,1,8,20,6,10,2,2,23,4,13,7,10,30,6,0,4,6,2,21,5,5,8,5,3,30,4,20,0,2,22,21,45,0,19,4,3
2020-10-29 16:00:00,2.0,4,14,11,2,5,0,5,5,10,11,6,2,5,10,5,8,9,4,2,7,8,9,13,6,3,2,4,5,6,2,6,5,2,7,7,4,7,5,5,3,3,3,3,5,8,0,6,7,2,3,5,3,2,3,6,2,6,4,9,6,10,0,3,4,4,0,1,2,2,1,1,4,7,11,5,1,9,4,1,6,,2,23,7,3,13,13,6,3,8,4,2,5,29,16,5,21,3,4,5,2,6,12,4,6,9,4,,24,9,16,21,3,5,9,8,20,4,2,1,3,2,3,10,5,5,8,2,0,2,7,3,0,6,0,6,7,2,0,8,4,7,0,12,2,7,5,7,13,11,18,4,6,7,0,5,3,7,3,6,18,3,1,5.0,4,2,3,7,4,7,10,2,4,9,4,6,0,1,0,6,9,3,0,8,3,12,2,2,28,8,5,7,1,8,18,10,5,2,2,29,4,8,7,10,57,6,0,5,6,3,20,9,5,8,5,3,30,4,19,0,2,23,16,32,14,18,4,5
2020-10-29 17:00:00,1.0,2,12,11,3,4,0,10,5,9,9,6,2,5,11,4,7,5,4,2,7,6,8,3,6,5,3,3,5,4,4,4,2,4,9,6,4,10,6,8,4,5,3,2,6,8,0,6,6,2,4,8,3,2,3,10,2,5,5,10,6,6,36,3,3,3,0,6,8,2,1,2,4,7,9,5,2,7,3,1,7,,3,18,8,3,14,8,5,4,7,4,2,6,9,18,5,23,3,5,5,2,6,12,4,6,9,4,,20,8,19,21,4,5,8,10,24,5,2,2,3,2,3,13,5,4,11,2,0,2,6,2,1,6,0,8,5,3,7,8,4,7,0,11,3,4,5,7,11,10,0,4,6,7,16,5,3,6,3,6,20,3,1,5.0,4,2,3,7,2,0,10,7,2,5,0,4,4,3,0,7,10,3,4,9,4,12,2,2,0,7,6,5,1,8,25,18,0,3,2,21,4,17,8,9,28,5,0,5,6,2,26,8,4,8,6,4,30,4,19,17,2,21,13,31,9,19,5,4
2020-10-29 18:00:00,1.0,4,12,0,0,6,9,14,5,8,14,6,2,5,11,4,8,5,4,2,6,6,6,3,5,3,3,3,4,5,2,5,4,1,9,5,4,5,5,9,3,4,3,21,5,11,14,7,7,2,3,4,3,3,3,6,2,6,5,10,6,6,54,3,4,4,0,3,6,2,1,3,4,6,7,5,2,7,4,2,4,,2,28,8,1,7,4,8,4,7,4,2,6,11,20,5,23,3,5,5,2,5,14,3,7,10,4,,18,9,18,16,4,5,9,8,26,5,3,2,2,2,4,8,5,5,7,2,0,1,6,3,0,6,0,7,10,3,7,7,5,5,0,13,3,8,5,6,15,9,22,6,5,8,0,6,3,3,3,6,23,3,1,4.0,5,2,3,7,2,3,12,4,5,4,0,5,0,2,2,8,9,3,0,8,4,9,2,2,19,4,5,6,1,8,24,7,0,3,3,28,4,16,8,10,24,5,0,5,6,3,28,5,4,9,6,3,29,4,21,6,2,21,16,27,8,18,4,4
2020-10-29 19:00:00,3.0,4,12,9,1,6,0,13,5,9,9,6,2,5,8,5,9,9,4,2,8,8,3,4,6,0,2,4,5,4,2,5,4,3,9,6,4,7,3,6,3,4,3,5,6,8,8,6,8,2,3,10,3,3,3,8,3,6,5,11,6,6,0,3,6,4,11,2,6,2,1,1,5,7,7,5,2,7,3,1,0,,2,19,7,2,11,0,5,3,7,4,2,10,14,19,5,27,4,3,6,2,7,14,6,7,9,4,,18,10,18,23,3,7,13,8,26,8,3,2,3,3,3,12,5,3,6,3,12,2,7,3,3,6,0,7,13,4,0,8,5,6,0,13,3,4,4,5,17,9,18,5,6,8,14,5,3,16,3,7,29,3,2,5.0,4,3,3,8,2,0,11,4,5,9,0,4,0,2,0,9,9,2,0,4,4,13,2,3,12,6,6,3,2,9,24,10,5,3,3,21,5,12,9,10,16,6,0,4,5,3,33,6,4,9,6,4,29,3,17,3,2,20,7,22,9,21,5,5
2020-10-29 20:00:00,0.0,4,14,8,2,7,10,8,5,7,12,5,2,9,12,7,10,5,5,2,9,8,8,7,5,3,2,4,5,3,2,4,9,1,7,8,4,9,4,5,3,3,3,7,8,10,0,6,9,3,4,5,3,3,4,5,2,7,4,11,5,4,0,4,8,4,0,3,7,3,1,3,5,7,8,7,2,7,4,2,2,,2,13,8,2,10,3,7,3,7,5,2,8,16,18,5,26,4,8,6,2,6,14,4,6,11,4,,22,9,15,43,4,5,7,8,26,5,2,2,2,3,4,15,6,6,7,2,0,2,6,3,3,6,37,7,13,3,7,8,4,8,0,15,3,3,3,8,13,10,7,6,5,8,0,7,3,11,3,6,27,3,2,5.0,4,5,3,9,3,0,10,2,6,6,0,3,0,1,0,8,7,3,0,5,4,9,2,3,9,5,6,6,2,10,27,11,0,3,3,32,5,15,8,7,12,5,0,4,5,3,30,11,4,10,6,4,27,4,18,6,2,20,16,37,9,18,5,4
2020-10-29 21:00:00,2.0,4,14,6,4,4,9,18,5,12,10,5,2,10,11,5,10,8,6,3,6,8,8,0,6,13,3,4,5,7,2,7,8,2,9,7,4,9,5,4,3,5,3,11,6,10,0,6,8,3,3,4,3,3,4,3,4,6,4,11,6,7,0,4,2,4,0,5,7,3,2,2,8,6,10,6,2,7,6,2,3,,3,19,8,2,16,7,7,4,6,4,2,6,16,16,6,23,5,6,6,2,6,13,4,7,8,5,,22,9,12,34,4,6,12,9,30,6,3,3,5,2,3,6,5,6,7,2,0,3,9,4,17,6,16,6,5,2,0,8,5,6,0,12,3,4,3,7,14,11,10,5,7,10,0,7,3,8,3,5,22,4,2,5.0,5,0,4,9,4,4,11,1,5,4,0,7,5,1,0,8,8,3,0,7,3,17,3,2,12,10,7,6,2,8,29,10,11,4,3,26,6,8,9,8,25,6,0,6,7,3,16,9,5,10,7,5,27,4,18,5,2,20,6,29,12,22,7,5
2020-10-29 22:00:00,2.0,6,12,4,4,4,0,7,5,7,9,4,3,10,14,4,11,9,6,3,8,11,10,4,5,4,3,5,5,5,3,8,5,4,9,11,4,5,8,7,3,5,3,0,12,8,11,6,13,3,4,5,3,4,4,5,3,8,4,12,5,11,0,5,5,4,0,2,5,4,2,2,3,6,9,7,2,9,3,2,4,,2,23,7,6,18,5,9,4,7,4,3,6,15,16,6,25,6,5,7,2,7,13,8,8,10,6,,19,7,11,29,5,6,19,7,29,13,3,3,1,2,6,7,5,5,10,3,3,2,12,4,0,6,0,8,11,3,0,8,3,6,0,11,4,3,3,7,14,12,9,6,8,11,6,6,4,12,3,6,20,4,2,5.0,4,3,5,10,4,0,13,3,6,2,0,4,2,3,0,9,10,3,0,9,4,8,3,3,6,10,7,2,2,7,29,12,0,4,3,30,6,5,10,10,25,6,0,6,7,3,23,2,5,11,7,6,29,4,19,5,2,21,3,28,13,25,6,7
2020-10-29 23:00:00,0.0,5,13,10,3,4,14,4,6,11,7,4,2,7,10,5,9,7,7,3,10,13,9,0,5,7,2,2,5,7,3,7,4,3,9,12,5,4,3,0,3,5,3,0,11,14,6,6,15,3,4,5,4,4,4,5,4,5,4,12,5,0,0,6,5,5,0,5,5,4,2,2,3,9,14,8,3,10,2,2,5,,2,21,7,4,18,13,6,3,6,4,3,7,9,13,6,25,5,6,7,4,7,13,5,7,11,6,,18,10,7,15,4,6,13,10,26,0,4,3,4,3,1,6,4,4,12,3,0,3,15,4,0,6,17,6,9,4,0,8,5,5,0,11,5,3,4,7,25,15,12,6,6,11,11,6,3,15,4,6,16,4,2,5.0,4,4,4,8,6,4,14,6,5,2,0,1,2,2,0,9,9,3,0,7,4,7,3,4,9,9,6,4,2,7,26,11,23,4,3,36,5,17,10,8,5,6,0,6,8,4,39,10,5,11,7,5,28,5,21,4,2,17,8,33,5,19,4,6
2020-10-30 00:00:00,0.0,5,15,2,2,5,10,10,6,12,9,4,3,7,15,5,8,6,5,3,8,14,10,4,6,11,3,2,6,3,3,8,6,5,6,16,5,8,8,12,5,5,3,0,11,6,5,6,13,4,4,9,5,4,4,6,4,7,5,11,6,0,0,4,3,5,13,6,6,5,2,7,6,11,6,8,3,11,7,3,7,,3,17,8,4,22,11,7,3,8,5,3,7,7,14,6,25,5,7,7,3,13,12,12,9,6,7,,19,7,10,14,4,5,35,10,23,0,3,3,3,3,7,11,4,6,16,4,4,3,12,3,0,6,9,10,7,2,0,9,4,5,0,9,5,3,3,7,19,20,23,7,5,9,13,6,4,11,4,6,14,4,3,5.0,4,3,4,7,5,5,15,7,3,2,5,2,2,5,0,8,11,3,0,9,4,8,3,4,5,7,7,7,2,5,26,17,0,4,4,37,5,7,5,9,18,7,5,7,11,4,21,11,5,11,6,6,29,5,17,8,3,16,5,21,9,21,7,5
